# generated by TestWriteLiveGeositeFixture; do not edit by hand
bit_len	1024
rule	6	suffix	mc.yandex.ru
rule	6	suffix	mcs.snssdk.com
rule	6	suffix	mdt.qq.com
rule	6	suffix	mediav.com
rule	6	suffix	metrics.duolingo.com
rule	6	suffix	metrics.viqeo.tv
rule	6	suffix	metrika.yandex.com
rule	6	suffix	metrika.yandex.net
rule	6	suffix	metrika.yandex.ru
rule	6	suffix	mfadsrvr.com
rule	6	suffix	mgid.com
rule	6	suffix	miao.baidu.com
rule	6	suffix	miaowu.baidu.com
rule	6	suffix	microad.co.jp
rule	6	suffix	microad.jp
rule	6	suffix	microsoftads.com
rule	6	suffix	mipcache.bdstatic.com
rule	6	suffix	misc.in.duokanbox.com
rule	6	suffix	mixer.sina.cn
rule	6	suffix	mlog.hiido.com
rule	6	suffix	moat.com
rule	6	suffix	moatads.com
rule	6	suffix	mobads-logs.baidu.com
rule	6	suffix	mobads-pre-config.cdn.bcebos.com
rule	6	suffix	mobads.baidu.com
rule	6	suffix	mobileads.google.com
rule	6	suffix	mobilemsg.youku.com
rule	6	suffix	mobwithad.com
rule	6	suffix	monitor.music.qq.com
rule	6	suffix	monitor.uu.qq.com
rule	6	suffix	mopub.com
rule	6	suffix	mountain.zhidao.baidu.com
rule	6	suffix	mpush.qq.com
rule	6	suffix	ms.dzen.ru
rule	6	suffix	ms.vk.com
rule	6	suffix	ms.vk.ru
rule	6	suffix	msads.net
rule	6	suffix	msg.video.qiyi.com
rule	6	suffix	msg.youku.com
rule	6	suffix	msg2.video.qiyi.com
rule	6	suffix	mtrace.qq.com
rule	6	suffix	mvad.com
rule	6	suffix	myadx.net
rule	6	suffix	najva.com
rule	6	suffix	nbsdk-baichuan.alicdn.com
rule	6	suffix	nbsdk-baichuan.taobao.com
rule	6	suffix	nelreports.net
rule	6	suffix	neon.click
rule	6	suffix	new-aaid.umeng.com
rule	6	suffix	new-aaid.umeng.com.gds.alibabadns.com
rule	6	suffix	ns1p.net
rule	6	suffix	nsclick.baidu.com
rule	6	suffix	nsclickvideo.baidu.com
rule	6	suffix	oc.umeng.com
rule	6	suffix	oct.pocoiq.cn
rule	6	suffix	ogury.co
rule	6	suffix	ogury.com
rule	6	suffix	onesignal.com
rule	6	suffix	openx.net
rule	6	suffix	openxadexchange.com
rule	6	suffix	openxcdn.net
rule	6	suffix	openxenterprise.com
rule	6	suffix	openxmarket.asia
rule	6	suffix	optaim.com
rule	6	suffix	optimus-ads.amap.com
rule	6	suffix	p-log.ykimg.com
rule	6	suffix	p.aty.sohu.com
rule	6	suffix	p4p.sina.com.cn
rule	6	suffix	pagead.l.google.com
rule	6	suffix	pangolin-dsp-toutiao-b.com
